-9.867000000000000455e+02 2.418691161558288226e-05
-9.544750000000000227e+02 6.046727903895720565e-05
-9.212999999999999545e+02 5.744391508700934706e-05
-8.871749999999999545e+02 6.953737089480078819e-05
-8.530499999999999545e+02 9.674764646233152904e-05
-8.189750000000000227e+02 1.058177383181751184e-04
-7.849500000000000455e+02 1.360513778376537042e-04
-7.500250000000000909e+02 1.753551092129759066e-04
-7.150499999999999545e+02 1.874485650207673409e-04
-6.818750000000000000e+02 1.662850173571323172e-04
-6.487250000000000227e+02 2.721027556753074085e-04
-6.146749999999999545e+02 2.902429393869945871e-04
-5.806250000000000000e+02 2.993130312428381764e-04
-5.457250000000000227e+02 3.869905858493261162e-04
-5.100000000000000000e+02 4.807148683597098002e-04
-4.751750000000000114e+02 5.714157869181455849e-04
-4.412000000000000455e+02 6.379297938609985010e-04
-4.064000000000000341e+02 6.379297938609985010e-04
-3.708000000000000114e+02 8.344484507376094583e-04
-3.378500000000000227e+02 7.407241682272257743e-04
-3.067000000000000455e+02 9.372428251038367316e-04
-2.718500000000000227e+02 9.523596448635760110e-04
-2.359000000000000057e+02 9.009624576804623744e-04
-2.017500000000000000e+02 8.193316309778701789e-04
-1.685499999999999829e+02 7.618877158908608522e-04
-1.353725000000000023e+02 7.800278996025479224e-04
-1.004950000000000045e+02 8.374718146895573576e-04
-6.660750000000000171e+01 8.193316309778701789e-04
-3.448024999999999807e+01 7.770045356506001316e-04
-2.300499999999999545e+00 1.006780195998637547e-03
3.087474999999999881e+01 8.525886344492966369e-04
6.598000000000000398e+01 8.949157297765666843e-04
1.009749999999999943e+02 8.495652704973487377e-04
1.350749999999999886e+02 8.918923658246187850e-04
1.711750000000000114e+02 9.100325495363059637e-04
2.090000000000000000e+02 1.009803559950585338e-03
2.431250000000000000e+02 7.709578077467044415e-04
2.735999999999999659e+02 7.407241682272257743e-04
3.076250000000000000e+02 9.795699204311067790e-04
3.443999999999999773e+02 9.342194611518888324e-04
3.777250000000000227e+02 7.316540763713821850e-04
4.111499999999999773e+02 7.437475321791736736e-04
4.481000000000000227e+02 8.465419065454009469e-04
4.823249999999999886e+02 5.714157869181455849e-04
5.148250000000000455e+02 5.623456950623019956e-04
5.501250000000000000e+02 5.653690590142498949e-04
5.845499999999999545e+02 4.172242253688047292e-04
6.162500000000000000e+02 3.416401265701082238e-04
6.478750000000000000e+02 3.234999428584210452e-04
6.839000000000000909e+02 3.476868544740039139e-04
7.235000000000000000e+02 3.053597591467339207e-04
7.594749999999999091e+02 2.721027556753074085e-04
7.927249999999999091e+02 2.267522963960895161e-04
8.250499999999999545e+02 1.723317452610280344e-04
8.564249999999999545e+02 1.844252010688194688e-04
8.922749999999999773e+02 1.995420208285587753e-04
9.299750000000000227e+02 1.511681975973930107e-04
9.641250000000000000e+02 1.239579220298622699e-04
9.955499999999999545e+02 1.209345580779144113e-04
1.026900000000000091e+03 8.465419065454009469e-05
1.060750000000000000e+03 8.163082670259223610e-05
1.078500000000000000e+03 0.000000000000000000e+00
