-9.867000000000000455e+02 2.769598060542795861e-05
-9.544750000000000227e+02 3.077331178380884432e-06
-9.212999999999999545e+02 1.538665589190442258e-05
-8.871749999999999545e+02 1.846398707028530574e-05
-8.530499999999999545e+02 1.846398707028530574e-05
-8.189750000000000227e+02 5.846929238923680378e-05
-7.849500000000000455e+02 5.846929238923680378e-05
-7.500250000000000909e+02 1.077065912433309479e-04
-7.150499999999999545e+02 1.046292600649500749e-04
-6.818750000000000000e+02 1.446345653839015729e-04
-6.487250000000000227e+02 1.661758836325677652e-04
-6.146749999999999545e+02 2.184905136650427959e-04
-5.806250000000000000e+02 3.077331178380884381e-04
-5.457250000000000227e+02 3.754344037624679151e-04
-5.100000000000000000e+02 4.462130208652282108e-04
-4.751750000000000114e+02 4.739090014706561762e-04
-4.412000000000000455e+02 5.631516056437018726e-04
-4.064000000000000341e+02 5.785382615356062918e-04
-3.708000000000000114e+02 7.200954957411269917e-04
-3.378500000000000227e+02 6.000795797842724570e-04
-3.067000000000000455e+02 8.739620546601711837e-04
-2.718500000000000227e+02 1.043215269471119795e-03
-2.359000000000000057e+02 8.493434052331240913e-04
-2.017500000000000000e+02 1.123225880109022818e-03
-1.685499999999999829e+02 9.601273276548359529e-04
-1.353725000000000023e+02 1.194004497211783060e-03
-1.004950000000000045e+02 1.135535204822546310e-03
-6.660750000000000171e+01 1.190927166033402349e-03
-3.448024999999999807e+01 1.092452568325213980e-03
-2.300499999999999545e+00 1.147844529536069802e-03
3.087474999999999881e+01 1.190927166033402349e-03
6.598000000000000398e+01 1.212468484282068406e-03
1.009749999999999943e+02 1.181695172498259568e-03
1.350749999999999886e+02 1.058601925363024214e-03
1.711750000000000114e+02 1.224777808995591898e-03
2.090000000000000000e+02 1.101684561860356544e-03
2.431250000000000000e+02 9.293540158710271145e-04
2.735999999999999659e+02 8.493434052331240913e-04
3.076250000000000000e+02 8.770393858385520025e-04
3.443999999999999773e+02 8.431887428763623453e-04
3.777250000000000227e+02 5.416102873950357074e-04
4.111499999999999773e+02 7.570234698816975761e-04
4.481000000000000227e+02 6.493168786383666418e-04
4.823249999999999886e+02 4.646770079355135572e-04
5.148250000000000455e+02 4.892956573625605954e-04
5.501250000000000000e+02 4.646770079355135572e-04
5.845499999999999545e+02 2.892691307678031459e-04
6.162500000000000000e+02 2.584958189839943075e-04
6.478750000000000000e+02 2.061811889515192497e-04
6.839000000000000909e+02 2.092585201299001498e-04
7.235000000000000000e+02 1.846398707028530574e-04
7.594749999999999091e+02 9.847459770818830181e-05
7.927249999999999091e+02 8.001061063790299607e-05
8.250499999999999545e+02 7.693327945952210952e-05
8.564249999999999545e+02 4.923729885409415091e-05
8.922749999999999773e+02 7.077861710276033642e-05
9.299750000000000227e+02 1.538665589190442258e-05
9.641250000000000000e+02 0.000000000000000000e+00
9.955499999999999545e+02 1.846398707028530574e-05
1.026900000000000091e+03 1.230932471352353773e-05
1.060750000000000000e+03 9.231993535142652872e-06
1.078500000000000000e+03 0.000000000000000000e+00
