-1.736467605770000091e+03 0.000000000000000000e+00
-1.702040151585000103e+03 0.000000000000000000e+00
-1.667612697400000116e+03 0.000000000000000000e+00
-1.633185243215000128e+03 0.000000000000000000e+00
-1.598757789030000140e+03 0.000000000000000000e+00
-1.564330334845000152e+03 0.000000000000000000e+00
-1.529902880659999937e+03 0.000000000000000000e+00
-1.495475426474999949e+03 0.000000000000000000e+00
-1.461047972289999962e+03 0.000000000000000000e+00
-1.426620518104999974e+03 0.000000000000000000e+00
-1.392193063919999986e+03 0.000000000000000000e+00
-1.357765609734999998e+03 1.811901050837026910e-06
-1.323338155550000010e+03 0.000000000000000000e+00
-1.288910701365000023e+03 0.000000000000000000e+00
-1.254483247180000035e+03 3.623802101674053820e-06
-1.220055792995000047e+03 0.000000000000000000e+00
-1.185628338810000059e+03 1.811901050837026910e-06
-1.151200884625000072e+03 7.247604203348107639e-06
-1.116773430440000084e+03 5.435703152511080941e-06
-1.082345976255000096e+03 5.435703152511080941e-06
-1.047918522070000108e+03 7.247604203348107639e-06
-1.013491067885000120e+03 1.449520840669621528e-05
-9.790636137000000190e+02 1.811901050837026698e-05
-9.446361595150000312e+02 1.087140630502216188e-05
-9.102087053300000434e+02 1.268330735585918858e-05
-8.757812511450000557e+02 2.536661471171837716e-05
-8.413537969600000679e+02 5.073322942343675432e-05
-8.069263427749999664e+02 2.355471366088134877e-05
-7.724988885899999786e+02 4.710942732176269754e-05
-7.380714344049999909e+02 4.892132837259972254e-05
-7.036439802200000031e+02 7.066414098264404292e-05
-6.692165260350000153e+02 1.123378651518956587e-04
-6.347890718500000276e+02 1.087140630502216087e-04
-6.003616176650000398e+02 1.340806777619399858e-04
-5.659341634800000520e+02 1.413282819652880858e-04
-5.315067092950000642e+02 2.156162250496061923e-04
-4.970792551100000765e+02 1.956853134903988902e-04
-4.626518009250000887e+02 2.844684649814131967e-04
-4.282243467400001009e+02 3.207064859981537510e-04
-3.937968925550001131e+02 3.696278143707534803e-04
-3.593694383700000685e+02 4.276086479975383346e-04
-3.249419841849999671e+02 5.345108099969229183e-04
-2.905145299999999224e+02 5.707488310136634184e-04
-2.560870758149999347e+02 7.193247171822996855e-04
-2.216596216299999469e+02 8.207911760291731942e-04
-1.872321674449999591e+02 9.295052390793948028e-04
-1.528047132599999713e+02 9.711789632486463779e-04
-1.183772590749999836e+02 1.098012036807238237e-03
-8.394980488999999579e+01 1.141497662027326837e-03
-4.952235070500000802e+01 1.313628261856844429e-03
-1.509489652000002025e+01 1.326311569212703604e-03
1.933255766499996753e+01 1.306380657653496329e-03
5.376001184999995530e+01 1.252023626128385579e-03
8.818746603499994308e+01 1.233904615620015329e-03
1.226149202199999309e+02 1.204914198806622929e-03
1.570423744049999755e+02 1.210349901959134004e-03
1.914698285900000769e+02 1.047278807383801537e-03
2.258972827750001215e+02 9.548718537911131529e-04
2.603247369600001093e+02 9.621194579944612529e-04
2.947521911450000971e+02 9.131981296218615778e-04
3.291796453300000849e+02 7.791174518599215107e-04
3.636070995150000726e+02 7.700579466057363856e-04
3.980345537000000604e+02 6.776509930130480020e-04
4.324620078850000482e+02 5.979273467762189018e-04
4.668894620700000360e+02 5.326989089460858933e-04
5.013169162550000237e+02 4.964608879293453932e-04
5.357443704400000115e+02 4.149253406416791596e-04
5.701718246249999993e+02 3.877468248791237303e-04
6.045992788099999871e+02 3.170826838964797010e-04
6.390267329949999748e+02 2.591018502696948466e-04
6.734541871799999626e+02 2.337352355579764695e-04
7.078816413649999504e+02 2.337352355579764695e-04
7.423090955499999382e+02 1.648829956261694380e-04
7.767365497349999259e+02 1.485758861686362130e-04
8.111640039199999137e+02 1.431401830161251108e-04
8.455914581049999015e+02 1.014664588468735086e-04
8.800189122899998893e+02 1.268330735585918858e-04
9.144463664749998770e+02 9.059505254185134507e-05
9.488738206599998648e+02 7.066414098264404292e-05
9.833012748449998526e+02 6.341653677929594290e-05
1.017728729029999954e+03 3.804992206757756574e-05
1.052156183215000055e+03 4.529752627092567253e-05
1.086583637400000271e+03 3.261421891506648395e-05
1.121011091585000258e+03 3.261421891506648395e-05
1.155438545770000246e+03 2.536661471171837716e-05
1.189865999955000234e+03 1.268330735585918858e-05
1.224293454140000222e+03 1.630710945753324198e-05
1.258720908325000210e+03 1.449520840669621528e-05
1.293148362510000197e+03 1.087140630502216188e-05
1.327575816695000185e+03 7.247604203348107639e-06
1.362003270880000173e+03 5.435703152511080941e-06
1.396430725065000161e+03 5.435703152511080941e-06
1.430858179250000148e+03 3.623802101674053820e-06
1.465285633435000136e+03 1.811901050837026910e-06
1.499713087620000124e+03 1.811901050837026910e-06
1.534140541805000112e+03 3.623802101674053820e-06
1.568567995990000099e+03 0.000000000000000000e+00
1.602995450175000087e+03 1.811901050837026910e-06
1.637422904360000075e+03 1.811901050837026910e-06
1.671850358545000063e+03 0.000000000000000000e+00
1.706277812730000051e+03 0.000000000000000000e+00
1.740705266915000038e+03 0.000000000000000000e+00
1.775132721100000026e+03 0.000000000000000000e+00
1.809560175285000014e+03 0.000000000000000000e+00
1.826773902377500008e+03 0.000000000000000000e+00
