-63.742333 0.000000
-63.104910 0.000000
-62.467487 0.000000
-61.830063 0.000000
-61.192640 0.000000
-60.555217 0.000000
-59.917793 0.000000
-59.280370 0.000000
-58.642947 0.000000
-58.005523 0.000000
-57.368100 0.000000
-56.730677 0.000000
-56.093253 0.000000
-55.455830 0.000000
-54.818407 0.000000
-54.180983 0.000000
-53.543560 0.000000
-52.906137 0.000000
-52.268713 0.000000
-51.631290 0.000000
-50.993867 0.000001
-50.356443 0.000001
-49.719020 0.000002
-49.081597 0.000004
-48.444173 0.000007
-47.806750 0.000011
-47.169327 0.000017
-46.531903 0.000027
-45.894480 0.000040
-45.257057 0.000060
-44.619633 0.000087
-43.982210 0.000123
-43.344787 0.000172
-42.707363 0.000235
-42.069940 0.000314
-41.432517 0.000412
-40.795093 0.000531
-40.157670 0.000672
-39.520247 0.000834
-38.882823 0.001017
-38.245400 0.001221
-37.607977 0.001441
-36.970553 0.001676
-36.333130 0.001922
-35.695707 0.002175
-35.058283 0.002431
-34.420860 0.002688
-33.783437 0.002943
-33.146013 0.003192
-32.508590 0.003434
-31.871167 0.003668
-31.233743 0.003893
-30.596320 0.004107
-29.958897 0.004312
-29.321473 0.004508
-28.684050 0.004695
-28.046627 0.004874
-27.409203 0.005047
-26.771780 0.005214
-26.134357 0.005378
-25.496933 0.005540
-24.859510 0.005702
-24.222087 0.005865
-23.584663 0.006030
-22.947240 0.006198
-22.309817 0.006370
-21.672393 0.006545
-21.034970 0.006723
-20.397547 0.006900
-19.760123 0.007076
-19.122700 0.007246
-18.485277 0.007407
-17.847853 0.007556
-17.210430 0.007690
-16.573007 0.007807
-15.935583 0.007905
-15.298160 0.007983
-14.660737 0.008044
-14.023313 0.008089
-13.385890 0.008121
-12.748467 0.008143
-12.111043 0.008159
-11.473620 0.008174
-10.836197 0.008191
-10.198773 0.008214
-9.561350 0.008246
-8.923927 0.008289
-8.286503 0.008345
-7.649080 0.008413
-7.011657 0.008494
-6.374233 0.008586
-5.736810 0.008687
-5.099387 0.008793
-4.461963 0.008901
-3.824540 0.009006
-3.187117 0.009104
-2.549693 0.009191
-1.912270 0.009263
-1.274847 0.009316
-0.637423 0.009349
0.000000 0.009361
0.637423 0.009349
1.274847 0.009316
1.912270 0.009263
2.549693 0.009191
3.187117 0.009104
3.824540 0.009006
4.461963 0.008901
5.099387 0.008793
5.736810 0.008687
6.374233 0.008586
7.011657 0.008494
7.649080 0.008413
8.286503 0.008345
8.923927 0.008289
9.561350 0.008246
10.198773 0.008214
10.836197 0.008191
11.473620 0.008174
12.111043 0.008159
12.748467 0.008143
13.385890 0.008121
14.023313 0.008089
14.660737 0.008044
15.298160 0.007983
15.935583 0.007905
16.573007 0.007807
17.210430 0.007690
17.847853 0.007556
18.485277 0.007407
19.122700 0.007246
19.760123 0.007076
20.397547 0.006900
21.034970 0.006723
21.672393 0.006545
22.309817 0.006370
22.947240 0.006198
23.584663 0.006030
24.222087 0.005865
24.859510 0.005702
25.496933 0.005540
26.134357 0.005378
26.771780 0.005214
27.409203 0.005047
28.046627 0.004874
28.684050 0.004695
29.321473 0.004508
29.958897 0.004312
30.596320 0.004107
31.233743 0.003893
31.871167 0.003668
32.508590 0.003434
33.146013 0.003192
33.783437 0.002943
34.420860 0.002688
35.058283 0.002431
35.695707 0.002175
36.333130 0.001922
36.970553 0.001676
37.607977 0.001441
38.245400 0.001221
38.882823 0.001017
39.520247 0.000834
40.157670 0.000672
40.795093 0.000531
41.432517 0.000412
42.069940 0.000314
42.707363 0.000235
43.344787 0.000172
43.982210 0.000123
44.619633 0.000087
45.257057 0.000060
45.894480 0.000040
46.531903 0.000027
47.169327 0.000017
47.806750 0.000011
48.444173 0.000007
49.081597 0.000004
49.719020 0.000002
50.356443 0.000001
50.993867 0.000001
51.631290 0.000000
52.268713 0.000000
52.906137 0.000000
53.543560 0.000000
54.180983 0.000000
54.818407 0.000000
55.455830 0.000000
56.093253 0.000000
56.730677 0.000000
57.368100 0.000000
58.005523 0.000000
58.642947 0.000000
59.280370 0.000000
59.917793 0.000000
60.555217 0.000000
61.192640 0.000000
61.830063 0.000000
62.467487 0.000000
63.104910 0.000000
