1174.86047241827  1.259048E-15
1175.00375881827  2.613607E-15
1175.14704521827  -9.033777E-17
1175.29033161827  5.248195E-15
1175.43361801827  2.624389E-15
1175.57690441827  -6.146853E-17
1175.72019081827  -1.417490E-15
1175.86347721827  1.808115E-15
1176.00676361827  2.094723E-15
1176.15005001827  2.092814E-15
1176.29333641827  3.924370E-16
1176.43662281827  1.169257E-15
1176.57990921827  1.513548E-15
1176.72319561827  5.900144E-16
1176.86648201827  1.467939E-15
1177.00976841827  2.427763E-15
1177.15305481827  9.499987E-16
1177.29634121827  1.157406E-15
1177.43962761827  -2.349268E-17
1177.58291401827  1.676198E-15
1177.72620041827  6.173910E-16
1177.86948681827  8.184761E-16
1178.01277321827  1.418004E-15
1178.15605961827  1.173230E-15
1178.29934601827  1.429868E-15
1178.44263241827  2.017227E-15
1178.58591881827  1.220107E-15
1178.72920521827  1.531019E-17
1178.87249161827  4.513179E-16
1179.01577801827  7.836850E-16
1179.15906441827  1.628743E-15
1179.30235081827  2.799073E-15
1179.44563721827  5.043197E-16
1179.58892361827  7.330013E-16
1179.73221001827  1.591601E-15
1179.87549641827  2.478034E-15
1180.01878281827  3.095335E-15
1180.16206921827  2.125522E-15
1180.30535561827  6.857259E-16
1180.44864201827  7.433645E-16
1180.59192841827  1.032057E-15
1180.73521481827  8.184917E-16
1180.87850121827  1.518871E-15
1181.02178761827  9.006196E-16
1181.16507401827  2.479699E-15
1181.30836041827  1.564002E-15
1181.45164681827  1.335385E-15
1181.59493321827  1.091607E-15
1181.73821961827  3.317068E-16
1181.88150601827  2.073353E-15
1182.02479241827  1.117695E-16
1182.16807881827  1.016843E-15
1182.31136521827  2.694425E-15
1182.45465161827  1.385917E-15
1182.59793801827  1.024705E-15
1182.74122441827  1.246014E-15
1182.88451081827  1.518599E-15
1183.02779721827  1.123075E-15
1183.17108361827  1.671236E-15
1183.31437001827  5.192381E-16
1183.45765641827  1.052923E-15
1183.60094281827  6.283069E-16
1183.74422921827  1.522412E-15
1183.88751561827  2.015405E-15
1184.03080201827  8.046537E-16
1184.17408841827  1.072901E-15
1184.31737481827  1.247017E-15
1184.46066121827  1.242545E-15
1184.60394761827  6.267848E-16
1184.74723401827  2.050122E-15
1184.89052041827  2.337882E-15
1185.03380681827  1.672774E-15
1185.17709321827  1.084083E-15
1185.32037961827  7.577094E-16
1185.46366601827  6.906849E-16
1185.60695241827  8.801191E-16
1185.75023881827  2.082339E-15
1185.89352521827  1.339209E-15
1186.03681161827  7.470299E-16
1186.18009801827  1.048479E-15
1186.32338441827  1.365830E-15
1186.46667081827  1.795588E-15
1186.60995721827  1.201942E-15
1186.75324361827  5.592416E-16
1186.89653001827  4.178671E-16
1187.03981641827  5.940662E-16
1187.18310281827  6.634204E-16
1187.32638921827  1.533176E-15
1187.46967561827  6.793350E-16
1187.61296201827  8.522414E-16
1187.75624841827  -4.808588E-17
1187.89953481827  6.154650E-16
1188.04282121827  1.975002E-15
1188.18610761827  8.482354E-16
1188.32939401827  9.885534E-16
1188.47268041827  1.366325E-15
1188.61596681827  1.685983E-15
1188.75925321827  1.834607E-15
1188.90253961827  1.349490E-15
1189.04582601827  7.936264E-16
1189.18911241827  1.104831E-15
1189.33239881827  5.598470E-16
1189.47568521827  9.321673E-16
1189.61897161827  1.329758E-15
1189.76225801827  7.158081E-16
1189.90554441827  2.378033E-16
1190.04883081827  1.556278E-16
1190.19211721827  8.952788E-16
1190.33540361827  1.009126E-15
1190.47869001827  1.130584E-15
1190.62197641827  1.004568E-15
1190.76526281827  9.772120E-16
1190.90854921827  1.058195E-15
1191.05183561827  7.733687E-16
1191.19512201827  -9.674736E-17
1191.33840841827  5.844146E-16
1191.48169481827  7.191299E-16
1191.62498121827  -3.606083E-17
1191.76826761827  1.093817E-16
1191.91155401827  1.440614E-15
1192.05484041827  1.073780E-15
1192.19812681827  8.958925E-16
1192.34141321827  8.540361E-16
1192.48469961827  4.558718E-16
1192.62798601827  1.393887E-15
1192.77127241827  1.340745E-15
1192.91455881827  6.711084E-16
1193.05784521827  4.534886E-16
1193.20113161827  6.083693E-16
1193.34441801827  7.872554E-16
1193.48770441827  4.189994E-16
1193.63099081827  7.474579E-16
1193.77427721827  1.444395E-15
1193.91756361827  1.505583E-15
1194.06085001827  8.192164E-16
1194.20413641827  5.853215E-16
1194.34742281827  1.697562E-15
1194.49070921827  1.408868E-15
1194.63399561827  4.439310E-16
1194.77728201827  1.364066E-15
1194.92056841827  2.212489E-15
1195.06385481827  1.429082E-15
1195.20714121827  1.196628E-15
1195.35042761827  1.466942E-15
1195.49371401827  8.271730E-16
1195.63700041827  5.581088E-16
1195.78028681827  8.564508E-16
1195.92357321827  9.510386E-16
1196.06685961827  8.431878E-16
1196.21014601827  7.423564E-16
1196.35343241827  4.324926E-16
1196.49671881827  6.443361E-16
1196.64000521827  9.345304E-16
1196.78329161827  9.338761E-16
1196.92657801827  8.327512E-16
1197.06986441827  8.257898E-16
1197.21315081827  1.708570E-15
1197.35643721827  1.824474E-15
1197.49972361827  1.220443E-15
1197.64301001827  1.115963E-15
1197.78629641827  1.113373E-15
1197.92958281827  6.453576E-16
1198.07286921827  4.111912E-16
1198.21615561827  1.447541E-15
1198.35944201827  1.900859E-15
1198.50272841827  8.571946E-16
1198.64601481827  4.897712E-16
1198.78930121827  9.013998E-16
1198.93258761827  9.861765E-16
1199.07587401827  1.433331E-15
1199.21916041827  1.673936E-15
1199.36244681827  1.205736E-15
1199.50573321827  8.879033E-16
1199.64901961827  5.513754E-16
1199.79230601827  3.774479E-16
1199.93559241827  8.554655E-16
1200.07887881827  6.590278E-16
1200.22216521827  4.488291E-16
1200.36545161827  5.536894E-16
1200.50873801827  5.206591E-16
1200.65202441827  5.837501E-16
1200.79531081827  2.505258E-16
1200.93859721827  6.006135E-16
1201.08188361827  7.186710E-16
1201.22517001827  9.631849E-16
1201.36845641827  4.822131E-16
1201.51174281827  3.827960E-16
1201.65502921827  9.562754E-16
1201.79831561827  7.019637E-16
1201.94160201827  6.261740E-16
1202.08488841827  9.826234E-16
1202.22817481827  1.267340E-15
1202.37146121827  1.234663E-15
1202.51474761827  8.760666E-16
1202.65803401827  9.258381E-16
1202.80132041827  1.227754E-15
1202.94460681827  1.137409E-15
1203.08789321827  1.091484E-15
